"CZ0001001796","ST.DLUHOP. 4,20/36","BCASTDL ","2020/11/09",99.61          ,.00      ,99.61          ,99.61          ,99.61          ,0            ,.00                ,"2017/12/28","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001001945","ST.DLUHOP. 4,70/22","BCDSTDL ","2020/11/09",95.00          ,.00      ,95.00          ,95.00          ,95.00          ,0            ,.00                ,"2017/12/20","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001002059","ST.DLUHOP. 4,85/57","BCESTDL ","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/12/11","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0001002547","ST.DLUHOP. 5,70/24","BCJSTDL ","2020/11/09",103.99         ,.00      ,103.99         ,103.99         ,103.99         ,0            ,.00                ,"2017/12/21","U","2","O",.00            ,.00            ,.00            ,1      
"CZ0008042876","STING TØ. B SICAV ","BABSTIIF","2020/11/09",965.00         ,.00      ,965.00         ,965.00         ,1050.00        ,0            ,.00                ,"2018/07/23","U","2","F",.00            ,.00            ,.00            ,1      
"GB00BF5SDZ96","STOCK             ","BAASTOCK","2020/11/09",69.30          ,2.82     ,67.40          ,40.00          ,75.10          ,25494        ,1766781.40         ,"2020/11/09","T","2","M",67.00          ,70.70          ,67.40          ,1      
"CZ0003517732","TEPL. OTR. VAR/23 ","BDBTPLOR","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0008041449","TISORFOND IFPZK   ","BAATISIN","2020/11/09",6.35           ,.00      ,6.35           ,5.60           ,6.35           ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"SK1120010287","TMR               ","BAATMR  ","2020/11/09",930.00         ,.00      ,930.00         ,760.00         ,1010.00        ,0            ,.00                ,"2020/11/05","T","2","O",.00            ,.00            ,.00            ,1      
"CZ0003520116","TMR F. CR 4,50/22 ","BDATMRFI","2020/11/09",99.00          ,3.11     ,96.01          ,92.00          ,103.00         ,5            ,148575.00          ,"2020/11/09","T","2","F",99.00          ,99.00          ,99.00          ,1      
"CZ0005088559","TOMA              ","BAATOMA ","2020/11/09",1240.00        ,.00      ,1240.00        ,1180.00        ,1250.00        ,0            ,.00                ,"2020/11/04","T","2","F",.00            ,.00            ,.00            ,1      
"CZ0008042975","TOURB. INV.SICAV A","BAATOUIN","2020/11/09",392.00         ,.00      ,392.00         ,372.00         ,450.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003520678","TRIANON 3,273/23  ","BDBTRIBP","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003518078","TRIGEMA REF VAR/20","BDATRIRE","2020/11/09",99.85          ,.00      ,99.85          ,99.85          ,99.85          ,0            ,.00                ,"2017/12/15","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003520603","TRIGEMA REF5,10/23","BDBTRIRE","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003523268","UCINV III 6,50/26 ","BDAUNIIO","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0009007571","UDI CEE           ","BAAUDICE","2020/11/09",525.00         ,.00      ,525.00         ,478.00         ,525.00         ,0            ,.00                ,"2020/07/29","U","2","M",.00            ,.00            ,.00            ,587    
"CZ0003516080","UNICAP.INV. 4,0/22","BDCUNIIN","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/05/04","U","2","F",.00            ,.00            ,.00            ,1      
"CZ0003516072","UNICAP.INV. 4,0/22","BDBUNIIN","2020/11/09",100.00         ,.00      ,100.00         ,100.00         ,100.00         ,0            ,.00                ,"2017/03/13","U","2","F",.00            ,.00            ,.00            ,1      
"GB00B10RZP78","UNILEVER          ","        ","2020/11/09",1360.00        ,.00      ,1360.00        ,1248.00        ,1428.00        ,0            ,.00                ,"2020/09/09","T","2","M",.00            ,.00            ,.00            ,1      
"CZ0008041555","UNIMEX GROUP UIF  ","BAAUNIGS","2020/11/09",781500.00      ,.00      ,781500.00      ,770000.00      ,781500.00      ,0            ,.00                ,"2019/10/25","U","2","F",.00            ,.00            ,.00            ,1      
"AT0000821103","UNIQA INS         ","        ","2020/11/09",141.90         ,8.49     ,130.80         ,130.80         ,225.00         ,150          ,21285.00           ,"2020/11/09","T","2","M",141.90         ,141.90         ,141.90         ,1      
"AT0000746409","VERBUND           ","        ","2020/11/09",1190.00        ,.00      ,1190.00        ,706.00         ,1190.00        ,0            ,.00                ,"2020/07/16","T","2","M",.00            ,.00            ,.00            ,1      
"BE0003878957","VGP               ","BAAVGP  ","2020/11/09",2010.00        ,.00      ,2010.00        ,1580.00        ,2010.00        ,0            ,.00                ,"2020/09/22","T","2","O",.00            ,.00            ,.00            ,1      
"AT0000908504","VIG               ","BAAVIG  ","2020/11/09",496.00         ,5.26     ,471.20         ,385.80         ,660.00         ,12970        ,6323973.00         ,"2020/11/09","T","2","O",474.00         ,498.20         ,478.40         ,1      
"CZ0008043569","VIHOREV.CAP. SICAV","BAAVIHCA","2020/11/09",1.11           ,.00      ,1.11           ,1.07           ,1.11           ,0            ,.00                ,"1900/01/01","U","2","F",.00            ,.00            ,.00            ,1      
"AT0000937503","VOESTALPINE       ","        ","2020/11/09",484.60         ,.00      ,484.60         ,484.60         ,638.20         ,0            ,.00                ,"2020/07/30","T","2","M",.00            ,.00            ,.00            ,1      
"DE0007664039","VOLKSWAGEN        ","        ","2020/11/09",4000.00        ,.00      ,4000.00        ,2549.00        ,4560.00        ,0            ,.00                ,"2020/09/18","T","2","M",.00            ,.00            ,.00            ,1      
"SE0000115446","VOLVO             ","        ","2020/11/09",489.00         ,.00      ,489.00         ,266.50         ,489.00         ,10           ,4890.00            ,"2020/11/09","T","2","M",489.00         ,489.00         ,489.00         ,1      
"CZ0008042355","WF GROUP SICAV    ","BAAPATTR","2020/11/09",307500.00      ,.00      ,307500.00      ,192000.00      ,307500.00      ,0            ,.00                ,"2018/09/18","U","2","F",.00            ,.00            ,.00            ,1      
"AT0000831706","WIENERBERGER      ","        ","2020/11/09",440.40         ,.00      ,440.40         ,440.40         ,518.50         ,0            ,.00                ,"2020/04/15","T","2","M",.00            ,.00            ,.00            ,1      
